"britney spears' phoniness is nothing compared to the movie's contrived , lame screenplay and listless direction . ",-
to say this was done better in wilder's some like it hot is like saying the sun rises in the east . ,-
ofrece una buena oportunidad de cultura ( aunque sea condensada ) que bien vale la pena aprovechar . ,+
"when compared to the usual , more somber festival entries , davis' highly personal brand of romantic comedy is a tart , smart breath of fresh air that stands out from the pack even if the picture itself is somewhat problematic . ",+
a dreary rip-off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans . ,-
"sad nonsense , this . but not without cheesy fun factor . ",-
a disturbing and frighteningly evocative assembly of imagery and hypnotic music composed by philip glass . ,+
"[two] fairly dull -- contrasting and interlocking stories about miserable scandinavian settlers in 18th-century canada , and yuppie sailboaters in the here and now . ",-
the film's essentially over by the meet-cute . ,-
consists of a plot and jokes done too often by people far more talented than ali g,-
becomes a bit of a mishmash : a tearjerker that doesn't and a thriller that won't . ,-
"it's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh . ",+
a conventional but heartwarming tale . ,+
it's quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer . ,+
"the charms of willful eccentricity , at least as evidenced by this latest cinematic essay , are beginning to wear a bit thin . ",-
the whole thing plays like a tired tyco ad . ,-
"to those who have not read the book , the film is a much better mother-daughter tale than last summer's 'divine secrets of the ya-ya sisterhood , ' but that's not saying much . ",+
a film that clearly means to preach exclusively to the converted . ,-
"it's harmless , diverting fluff . but it's hard to imagine a more generic effort in the genre . ",-
"while the story is better-focused than the incomprehensible anne rice novel it's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle . ",-
"the draw [for "" big bad love "" ] is a solid performance by arliss howard . ",+
originality is sorely lacking . ,-
"s1m0ne's satire is not subtle , but it is effective . it's a quirky , off-beat project . . . . ",+
"the case is a convincing one , and should give anyone with a conscience reason to pause . ",+
it's difficult to discern if this is a crazy work of disturbed genius or merely 90 minutes of post-adolescent electra rebellion . ,-
"flashy gadgets and whirling fight sequences may look cool , but they can't distract from the flawed support structure holding equilibrium up . ",-
"broder's screenplay is shallow , offensive and redundant , with pitifully few real laughs . ",-
"the stripped-down dramatic constructs , austere imagery and abstract characters are equal parts poetry and politics , obvious at times but evocative and heartfelt . ",+
if you dig on david mamet's mind tricks . . . rent this movie and enjoy ! ,+
"though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes . ",+
"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard . ",-
"ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible . ",+
"this one is definitely one to skip , even for horror movie fanatics . ",-
"singer/composer bryan adams contributes a slew of songs — a few potential hits , a few more simply intrusive to the story — but the whole package certainly captures the intended , er , spirit of the piece . ",+
"it is ridiculous , of course . . . but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness . ",+
a film of quiet power . ,+
"george , hire a real director and good writers for the next installment , please . ",-
stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time . ,-
"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing . ",+
much of the movie's charm lies in the utter cuteness of stuart and margolo . their computer-animated faces are very expressive . ,+
"alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl . ",-
blue crush is so prolonged and boring it isn't even close to being the barn-burningly bad movie it promised it would be . ,-
"the plot grows thin soon , and you find yourself praying for a quick resolution . ",-
"there's no excuse for following up a delightful , well-crafted family film with a computer-generated cold fish . ",-
 . . . an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs . ,+
fantastic ! ,+
demme finally succeeds in diminishing his stature from oscar-winning master to lowly studio hack . ,-
"cox is far more concerned with aggrandizing madness , not the man , and the results might drive you crazy . ",-
"[russell] makes good b movies ( the mask , the blob ) , and the scorpion king more than ably meets those standards . ",+
troll the cult section of your local video store for the real deal . ,-
"great story , bad idea for a movie . ",-
"a work of intricate elegance , literary lyricism and profound common sense . ",+
one of the best rock documentaries ever . wilco is a phenomenal band with such an engrossing story that will capture the minds and hearts of many . ,+
"an eye-boggling blend of psychedelic devices , special effects and backgrounds , 'spy kids 2' is a visual treat for all audiences . ",+
"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of charm . ",+
his work transcends the boy-meets-girl posturing of typical love stories . ,+
"a thoughtful movie , a movie that is concerned with souls and risk and schemes and the consequences of one's actions . ",+
"even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying . ",+
the modern-day royals have nothing on these guys when it comes to scandals . it's only in fairy tales that princesses that are married for political reason live happily ever after . ,+
a singularly off-putting romantic comedy . ,-
a modestly made but profoundly moving documentary . ,+
rodriguez . . . was unable to reproduce the special spark between the characters that made the first film such a delight . ,-
"to the civilized mind , a movie like ballistic : ecks vs . sever is more of an ordeal than an amusement . ",-
"drags along in a dazed and enervated , drenched-in-the- past numbness . ",-
"hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound . ",-
a gem of a movie . ,+
"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral . ",+
a terrifically entertaining specimen of spielbergian sci-fi . ,+
"a movie that will thrill you , touch you and make you laugh as well . ",+
this long and relentlessly saccharine film is a clear case of preaching to the converted . ,-
"a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story . ",+
"highly irritating at first , mr . koury's passive technique eventually begins to yield some interesting results . ",+
a deviant topical comedy which is funny from start to finish . ,+
a well-acted movie that simply doesn't gel . ,-
"expanded to 65 minutes for theatrical release , it still feels somewhat unfinished . ",-
"without heavy-handedness , dong provides perspective with his intelligent grasp of human foibles and contradictions . ",+
"unless bob crane is someone of particular interest to you , this film's impressive performances and adept direction aren't likely to leave a lasting impression . ",-
mr . soderbergh's direction and visual style struck me as unusually and unimpressively fussy and pretentious . ,-
the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold . ,-
"land , people and narrative flow together in a stark portrait of motherhood deferred and desire explored . ",+
"a pathetic exploitation film that tries to seem sincere , and just seems worse for the effort . ",-
there has been much puzzlement among critics about what the election symbolizes . i believe the message is in the messenger : the agent is a woman . ,+
"a meditation on faith and madness , frailty is blood-curdling stuff . ",+
the movie is . . . very funny as you peek at it through the fingers in front of your eyes . ,+
"there's something deeply creepy about never again , a new arrow in schaeffer's quiver of ineptitudes . ",-
more concerned with sade's ideas than with his actions . the movie achieves as great an impact by keeping these thoughts hidden as . . . [quills] did by showing them . ,+
"the obnoxious special effects , the obligatory outbursts of flatulence and the incessant , so-five-minutes-ago pop music on the soundtrack overwhelm what is left of the scruffy , dopey old hanna-barbera charm . ",-
"[hawn's character]is so bluntly written , without a trace of sentimentality , and so blisteringly defined , that every other character seems overlooked and underwritten . ",+
"a comedy that is warm , inviting , and surprising . ",+
"a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness . ",-
"a perfect example of rancid , well-intentioned , but shamelessly manipulative movie making . ",-
"my thoughts were focused on the characters . that is a compliment to kuras and miller . if i had been thinking about the visual medium , they would have been doing something wrong . ",+
"if the very concept makes you nervous . . . you'll have an idea of the film's creepy , scary effectiveness . ",+
the movie does such an excellent job of critiquing itself at every faltering half-step of its development that criticizing feels more like commiserating . ,-
"i can't say that i liked homeboy ; it'd be more accurate to say that i found it intriguing , bizarre , dogma-like in spots - and quite truthful , in its way . ",+
with spy kids 2 : the island of lost dreams writer/director/producer robert rodriguez has cobbled together a film that feels like a sugar high gone awry . ,-
"after an uncertain start , murder hits and generally sustains a higher plateau with bullock's memorable first interrogation of gosling . ",+
"the soul-searching deliberateness of the film , although leavened nicely with dry absurdist wit , eventually becomes too heavy for the plot . ",-
"huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she'll crack . ",+
the picture is a primer on what happens when lack of know-how mixes with lack of give-a-damn . ,-
"upsetting and thought-provoking , the film has an odd purity that doesn't bring you into the characters so much as it has you study them . ",+
"evelyn's strong cast and surehanded direction make for a winning , heartwarming yarn . ",+
devoid of any of the qualities that made the first film so special . ,-
"this is a children's film in the truest sense . it's packed with adventure and a worthwhile environmental message , so it's great for the kids . parents , on the other hand , will be ahead of the plot at all times , and there isn't enough clever innuendo to fil",-
" "" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking . ",+
[barry] gives assassin a disquieting authority . ,+
the pace and the visuals are so hyped up that a curious sense of menace informs everything . ,-
the movie is a little tired ; maybe the original inspiration has run its course . ,-
"remember back when thrillers actually thrilled ? when the twist endings were actually surprising ? when the violence actually shocked ? when the heroes were actually under 40 ? sadly , as blood work proves , that was a long , long time ago . ",-
"this hastily mounted production exists only to capitalize on hopkins' inclination to play hannibal lecter again , even though harris has no immediate inclination to provide a fourth book . ",-
"scorsese at his best makes gangster films that are equally lovely but also relentlessly brutal and brutally intelligent ; perdition , meanwhile , reads more like driving miss daisy than goodfellas . ",-
might best be enjoyed as a daytime soaper . ,-
it's probably not easy to make such a worthless film . . . ,-
believability wasn't one of the film's virtues . ,-
"a huge box-office hit in korea , shiri is a must for genre fans . ",+
it's almost as if it's an elaborate dare more than a full-blooded film . ,-
my response to the film is best described as lukewarm . maybe i found the proceedings a little bit too conventional . ,-
a very stylish but ultimately extremely silly tale . . . a slick piece of nonsense but nothing more . ,-
the movie is virtually without context -- journalistic or historical . what's worse is that pelosi knows it . ,-
"for casual moviegoers who stumble into rules expecting a slice of american pie hijinks starring the kid from dawson's creek , they'll probably run out screaming . ",-
pumpkin wants to have it both ways . ,-
predictably melodramatic . ,-
"the film's sharp , often mischievous sense of humor will catch some off guard . . . ",+
"illiterate , often inert sci-fi action thriller . ",-
imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno . ,-
the movie has an avalanche of eye-popping visual effects . ,+
i am sorry that i was unable to get the full brunt of the comedy . ,-
"on the surface , it's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz's and kieslowski's earlier work , films like the double life of veronique . ",+
"a blair witch- style adventure that plays like a bad soap opera , with passable performances from everyone in the cast . ",-
"a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth . ",+
"if there's nothing fresh about wannabes , which was written by mr . demeo , who produced and directed the film with charles a . addessi , much of the time the movie feels authentic . ",+
contrasting the original ringu with the current americanized adaptation is akin to comparing the evil dead with evil dead ii,+
"what madonna does here can't properly be called acting -- more accurately , it's moving and it's talking and it's occasionally gesturing , sometimes all at once . ",-
cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most . ,+
"constantly touching , surprisingly funny , semi-surrealist exploration of the creative act . ",+
the kind of spectacularly misconceived enterprise that only a sophisticated cinephile could have perpetrated . ,-
"reassuring , retro uplifter . ",+
"seeing as the film lacks momentum and its position remains mostly undeterminable , the director's experiment is a successful one . ",-
"there's nothing exactly wrong here , but there's not nearly enough that's right . ",-
the concept behind kung pow : enter the fist is hilarious . it's too bad nothing else is . ,-
"[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision . ",+
"using an endearing cast , writer/director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred . ",+
the large-format film is well suited to capture these musicians in full regalia and the incredible imax sound system lets you feel the beat down to your toes . ,+
"sitting in the third row of the imax cinema at sydney's darling harbour , but i sometimes felt as though i was in the tiny two seater plane that carried the giant camera around australia , sweeping and gliding , banking and hovering over some of the most not",+
one long string of cliches . ,-
"if the film has a problem , its shortness disappoints : you want the story to go on and on . ",+
comes . . . uncomfortably close to coasting in the treads of the bicycle thief . ,-
the movie stays afloat thanks to its hallucinatory production design . ,+
a beautiful paean to a time long past . ,+
this is the best american movie about troubled teens since 1998's whatever . ,+
"the first question to ask about bad company is why anthony hopkins is in it . we assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low . ",-
featherweight romantic comedy has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock . ,+
the advantage of a postapocalyptic setting is that it can be made on the cheap . any rock pile will do for a set . reign of fire has the disadvantage of also looking cheap . ,-
"between the drama of cube ? s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results . ",+
"it's as if solondz had two ideas for two movies , couldn't really figure out how to flesh either out , so he just slopped ‘em together here . ",-
fans of behan's work and of irish movies in general will be rewarded by borstal boy . ,+
a potent allegorical love story . ,+
a predictable and stereotypical little b-movie . ,-
the performances are remarkable . ,+
beneath clouds is a succinct low-budget film whose compelling characters and intelligent script are exactly what was missing from rabbit-proof fence . ,+
"the film's sense of imagery gives it a terrible strength , but it's propelled by the acting . ",+
"spousal abuse is a major problem in contemporary society , but the film reduces this domestic tragedy to florid melodrama . ",-
really dumb but occasionally really funny . ,-
"a strong first quarter , slightly less so second quarter , and average second half . ",-
"though there are entertaining and audacious moments , the movie's wildly careening tone and an extremely flat lead performance do little to salvage this filmmaker's flailing reputation . ",-
you'll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy . ,-
the iditarod lasts for days - this just felt like it did . ,-
ice cube holds the film together with an engaging and warm performance . . . ,+
"the most horrific movie experience i've had since "" can't stop the music . "" it may as well be called "" jar-jar binks : the movie . "" it's that painful . ",-
"the strong subject matter continues to shock throughout the film . not everyone will play the dark , challenging tune taught by the piano teacher . ",+
"cantet beautifully illuminates what it means sometimes to be inside looking out , and at other times outside looking in . ",+
poignant japanese epic about adolescent anomie and heartbreak . ,+
crikey indeed . ,-
"payami tries to raise some serious issues about iran's electoral process , but the result is a film that's about as subtle as a party political broadcast . ",-
"waydowntown may not be an important movie , or even a good one , but it provides a nice change of mindless pace in collision with the hot oscar season currently underway . ",-
kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business . ,-
"[næs] directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . ",+
"i guess it just goes to show that if you give a filmmaker an unlimited amount of phony blood , nothing good can happen . ",-
"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of "" intacto's "" dangerous and seductively stylish game . ",+
much-anticipated and ultimately lackluster movie . ,-
any movie that makes hard work seem heroic deserves a look . ,+
"en sí mismo el rey león es un espectáculo digno de contemplarse en cine , dvd o en su soberbio montaje teatral ; pero el hacerlo en la pantalla imax es una experiencia colosal . ",+
"mckay seems embarrassed by his own invention and tries to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service . ",-
"contains a few big laughs but many more that graze the funny bone or miss it altogether , in part because the consciously dumbed-down approach wears thin . ",-
"it doesn't quite deserve the gong , but there are more fascinating acts than "" confessions of a dangerous mind . "" ",-
"suffers from the lack of a compelling or comprehensible narrative . still , as a visual treat , the film is almost unsurpassed . ",+
the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it's not as obnoxious as tom green's freddie got fingered . ,-
"too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , david arquette . ",-
nicole kidman makes it a party worth attending . ,+
a thoughtful look at a painful incident that made headlines in 1995 . ,+
there is simply not enough of interest onscreen to sustain its seventy-minute running time . ,-
so few movies explore religion that it's disappointing to see one reduce it to an idea that fits in a sampler . ,-
a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem . ,+
"none of this so-called satire has any sting to it , as if woody is afraid of biting the hand that has finally , to some extent , warmed up to him . ",-
so lazy and slipshod it confuses the mere flashing of kinky soft-core imagery with naughty fun . ,-
wishy-washy . ,-
"has all the hallmarks of a movie designed strictly for children's home video , a market so insatiable it absorbs all manner of lame entertainment , as long as 3-year-olds find it diverting . ",-
"there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front . ",+
"kids who are into this thornberry stuff will probably be in wedgie heaven . anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning . ",-
such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show . ,-
"even if britney spears is really cute , her movie is really bad . ",-
"chicago is sophisticated , brash , sardonic , completely joyful in its execution . ",+
"proves a servicable world war ii drama that can't totally hide its contrivances , but it at least calls attention to a problem hollywood too long has ignored . ",+
"if you want a movie time trip , the 1960 version is a far smoother ride . ",-
"with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work . ",+
"adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all . ",-
"spider-man is about growing strange hairs , getting a more mature body , and finding it necessary to hide new secretions from the parental units . ",+
the movie's biggest offense is its complete and utter lack of tension . ,-
one can't shake the feeling that crossroads is nothing more than an hour-and-a-half-long commercial for britney's latest album . ,-
"shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic . ",+
"combines sharp comedy , old-fashioned monster movie atmospherics , and genuine heart to create a film that's not merely about kicking undead * * * , but also about dealing with regret and , ultimately , finding redemption . ",+
"fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees . ",+
"she may not be real , but the laughs are . ",+
"the sight of the name bruce willis brings to mind images of a violent battlefield action picture , but the film has a lot more on its mind--maybe too much . ",-
it's a road-trip drama with too many wrong turns . ,-
 . . . hokey art house pretension . ,-
"a smart , steamy mix of road movie , coming-of-age story and political satire . ",+
"it has the ability to offend and put off everyone , but it holds you with its outrageousness . ",+
most of the characters come off as pantomimesque sterotypes . ,-
"if there's no art here , it's still a good yarn -- which is nothing to sneeze at these days . ",+
"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian . ",-
"a venturesome , beautifully realized psychological mood piece that reveals its first-time feature director's understanding of the expressive power of the camera . ",+
" "" sorority boys "" was funnier , and that movie was pretty bad . ",-
"in my own very humble opinion , in praise of love lacks even the most fragmented charms i have found in almost all of his previous works . ",-
ararat feels like a book report,-
inconsequential road-and-buddy pic . ,-
"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he's shooting the latest system of a down video . ",-
"for the first time in years , de niro digs deep emotionally , perhaps because he's been stirred by the powerful work of his co-stars . ",+
"while [roman coppola] scores points for style , he staggers in terms of story . ",+
features fincher's characteristically startling visual style and an almost palpable sense of intensity . ,+
" . . . strips bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults . ",+
"a relentless , bombastic and ultimately empty world war ii action flick . ",-
"in xxx , diesel is that rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep . ",+
"with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill . ",+
"a piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable . ",-
features one of the most affecting depictions of a love affair ever committed to film . ,+
"despite a quieter middle section , involving aragorn's dreams of arwen , this is even better than the fellowship . there are scenes of cinematic perfection that steal your heart away . ",+
a sensitive and expertly acted crowd-pleaser that isn't above a little broad comedy and a few unabashedly sentimental tears . ,+
the niftiest trick perpetrated by the importance of being earnest is the alchemical transmogrification of wilde into austen--and a hollywood-ized austen at that . ,-
a film about female friendship that men can embrace and women will talk about for hours . ,+
 . . . stale and uninspired . ,-
the result is mesmerizing -- filled with menace and squalor . ,+
a tremendous piece of work . ,+
[sen's] soap opera-ish approach undermines his good intentions . ,-
"an intelligent , moving and invigorating film . ",+
"the overall feel of the film is pretty cheesy , but there's still a real sense that the star trek tradition has been honored as best it can , given the embarrassing script and weak direction . ",-
"it all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense . ",-
"compared to his series of spectacular belly flops both on and off the screen , runteldat is something of a triumph . ",+
a comic gem with some serious sparkles . ,+
"the characters seem one-dimensional , and the film is superficial and will probably be of interest primarily to its target audience . ",-
"as banal as the telling may be -- and at times , all my loved ones more than flirts with kitsch -- the tale commands attention . ",+
"if ever a concept came handed down from the movie gods on a silver platter , this is it . if ever such a dependable concept was botched in execution , this is it . ",-
"holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks . ",+
all mood and no movie . ,-
 . . . what a banal bore the preachy circuit turns out to be,-
audiences will find no mention of political prisoners or persecutions that might paint the castro regime in less than saintly tones . ,-
"the techno tux is good for a few laughs , as are chan and hewitt , but when such a good design turns out to be a cheap knockoff , we can't recommend anything but a rental for the tuxedo . ",-
"the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right . ",+
"expect the same-old , lame-old slasher nonsense , just with different scenery . ",-
"unlike lots of hollywood fluff , this has layered , well-developed characters and some surprises . ",+
"there are flaws , but also stretches of impact and moments of awe ; we're wrapped up in the characters , how they make their choices , and why . ",+
"13 conversations may be a bit too enigmatic and overly ambitious to be fully successful , but sprecher and her screenwriting partner and sister , karen sprecher , don't seem ever to run out of ideas . ",+
"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie . ",-
the mothman prophecies is best when illustrating the demons bedevilling the modern masculine journey . ,+
it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another . ,+
noyce's film is contemplative and mournfully reflective . ,+
"all three actresses are simply dazzling , particularly balk , who's finally been given a part worthy of her considerable talents . ",+
"shiner can certainly go the distance , but isn't world championship material",+
" . . . the story , like ravel's bolero , builds to a crescendo that encompasses many more paths than we started with . ",+
"an amateurish , quasi-improvised acting exercise shot on ugly digital video . ",-
alternates between deadpan comedy and heartbreaking loneliness and isn't afraid to provoke introspection in both its characters and its audience . ,+
"the action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if kaos hadn't blown them all up . ",-
"if reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show isn't subversive so much as it is nit-picky about the hypocrisies of our time . ",+
i don't think i've been as entranced and appalled by an asian film since shinya tsukamoto's iron man . ,+
 . . . the movie is just a plain old monster . ,-
you'll end up moved . ,+
"here's my advice , kev . start reading your scripts before signing that dotted line . ",-
everything was as superficial as the forced new jersey lowbrow accent uma had . ,-
a no-holds-barred cinematic treat . ,+
becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the papin sisters . ,+
"i have no problem with "" difficult "" movies , or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out . but first , you have to give the audience a reason to <b>want</b> to put for that effort , and "" i",-
this charmless nonsense ensues amid clanging film references that make jay and silent bob's excellent adventure seem understated . ,-
"crudup's screen presence is the one thing that holds interest in the midst of a mushy , existential exploration of why men leave their families . ",-
i can analyze this movie in three words : thumbs friggin' down . ,-
generates an enormous feeling of empathy for its characters . ,+
"a thriller whose style , structure and rhythms are so integrated with the story , you cannot separate them . ",+
"like the best of godard's movies . . . it is visually ravishing , penetrating , impenetrable . ",+
the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy . ,-
there's not a fresh idea at the core of this tale . ,-
"the script's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off . ",+
two badly interlocked stories drowned by all too clever complexity . ,-
flaunts its quirky excesses like a new year's eve drunk sporting a paper party hat . ,-
a clever script and skilled actors bring new energy to the familiar topic of office politics . ,+
"if myers decides to make another austin powers movie , maybe he should just stick with austin and dr evil . ",-
"it's like an old warner bros . costumer jived with sex -- this could be the movie errol flynn always wanted to make , though bette davis , cast as joan , would have killed him . ",+
it will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster . ,+
a sincere but dramatically conflicted gay coming-of-age tale . ,-
spare but quietly effective retelling . ,+
"as teen movies go , "" orange county "" is a refreshing change",+
a moody horror/thriller elevated by deft staging and the director's well-known narrative gamesmanship . ,+
"leading a double life in an american film only comes to no good , but not here . matters play out realistically if not always fairly . ",+
"fresh and raw like a blown-out vein , narc takes a walking-dead , cop-flick subgenre and beats new life into it . ",+
the film exudes the urbane sweetness that woody allen seems to have bitterly forsaken . ,+
"the two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie . ",+
"niccol the filmmaker merges his collaborators' symbolic images with his words , insinuating , for example , that in hollywood , only god speaks to the press",+
"elegant and eloquent [meditation] on death and that most elusive of passions , love . ",+
the engagingly primitive animated special effects contribute to a mood that's sustained through the surprisingly somber conclusion . ,+
grating and tedious . ,-
summer's far too fleeting to squander on offal like this . ,-
the premise of jason x is silly but strangely believable . ,+
"because eight legged freaks is partly an homage to them , tarantula and other low- budget b-movie thrillers of the 1950s and '60s , the movie is a silly ( but not sophomoric ) romp through horror and hellish conditions . ",+
"the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch . ",-
"if the material is slight and admittedly manipulative , jacquot preserves tosca's intoxicating ardor through his use of the camera . ",+
"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ",-
"a funny and well-contructed black comedy where the old adage "" be careful what you wish for "" is given a full workout . ",+
"i'm sure if you're a hartley fan , you might enjoy yourself . . . me , i didn't care for it . ",-
"blue crush follows the formula , but throws in too many conflicts to keep the story compelling . ",-
"a reasonably efficient mechanism , but it offers few surprises and finds its stars slumming in territory they should have avoided . ",-
"despite all the talking , by the time the bloody climax arrives we still don't feel enough of an attachment to these guys to care one way or another . ",-
the film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ,+
the film's performances are thrilling . ,+
"will you go ape over this movie ? well , it probably won't have you swinging from the trees hooting it's praises , but it's definitely worth taking a look . ",+
the central character isn't complex enough to hold our interest . ,-
"hardly a nuanced portrait of a young woman's breakdown , the film nevertheless works up a few scares . ",-
"i am not generally a huge fan of cartoons derived from tv shows , but hey arnold ! the movie is clever , offbeat and even gritty enough to overcome my resistance . ",+
"the tonal shifts are jolting , and though wen's messages are profound and thoughtfully delivered , more thorough transitions would have made the film more cohesive . ",+
wow . i have not been this disappointed by a movie in a long time . ,-
"it's excessively quirky and a little underconfident in its delivery , but otherwise this is the best 'old neighborhood' project since christopher walken kinda romanced cyndi lauper in the opportunists . ",+
culkin exudes none of the charm or charisma that might keep a more general audience even vaguely interested in his bratty character . ,-
"unlike most anime , whose most ardent fans outside japan seem to be introverted young men with fantasy fetishes , metropolis never seems hopelessly juvenile . ",+
"although sensitive to a fault , it's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken . ",-
"feel bad for king , who's honestly trying , and schwartzman , who's shot himself in the foot . ",-
"interminably bleak , to say nothing of boring . ",-
"no , i don't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money . ",-
"remains a solid , if somewhat heavy-handed , account of the near-disaster . . . done up by howard with a steady , if not very imaginative , hand . ",+
this will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things . ,-
"a soggy , shapeless mess . . . just a dumb excuse for a waterlogged equivalent of a haunted-house movie . ",-
"scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar . yes , soar . ",+
[ferrera] has the charisma of a young woman who knows how to hold the screen . ,+
"once ice-t sticks his mug in the window of the couple's bmw and begins haranguing the wife in bad stage dialogue , all credibility flies out the window . ",-
demonstrates a vivid imagination and an impressive style that result in some terrific setpieces . ,+
"the film has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it's also one of the smartest , most pleasurable expressions of pure movie love to come from an american director in years . ",+
"this isn't just the cliffsnotes version of nicholas nickleby , it's the cliffsnotes with pages missing . ",-
this beautifully animated epic is never dull . ,+
